101286,2012,F,B,2y all,218,,20,,9.2
101286,2012,B,H,2y all,21,,2,,9.5
101286,2012,M,H,2y all,10,,0,,0.0
101286,2012,F,H,2y all,11,,2,,18.2
101286,2012,B,Ai,2y all,8,,2,,25.0
101286,2012,M,Ai,2y all,4,,1,,25.0
101286,2012,F,Ai,2y all,4,,1,,25.0
101286,2012,B,A,2y all,9,,1,,11.1
101286,2012,M,A,2y all,2,,0,,0.0
101286,2012,F,A,2y all,7,,1,,14.3
101286,2013,B,X,2y all,953,22,142,2.3,14.9
101286,2013,M,X,2y all,402,,66,,16.4
101286,2013,F,X,2y all,551,,76,,13.8
101286,2013,B,W,2y all,595,,89,,15.0
101286,2013,M,W,2y all,255,,43,,16.9
101286,2013,F,W,2y all,340,,46,,13.5
101286,2013,B,B,2y all,342,,52,,15.2
101286,2013,M,B,2y all,139,,22,,15.8
101286,2013,F,B,2y all,203,,30,,14.8
101286,2013,B,H,2y all,7,,1,,14.3
101286,2013,M,H,2y all,1,,1,,100.0
101286,2013,F,H,2y all,6,,0,,0.0
101286,2013,B,Ai,2y all,0,,0,,
101286,2013,M,Ai,2y all,0,,0,,
101286,2013,F,Ai,2y all,0,,0,,
101286,2013,B,A,2y all,4,,0,,0.0
101286,2013,M,A,2y all,3,,0,,0.0
101286,2013,F,A,2y all,1,,0,,0.0
101295,2011,B,X,2y all,1026,212,212,20.7,20.7
101295,2011,M,X,2y all,443,,77,,17.4
101295,2011,F,X,2y all,583,,135,,23.2
101295,2011,B,W,2y all,932,,196,,21.0
101295,2011,M,W,2y all,394,,71,,18.0
101295,2011,F,W,2y all,538,,125,,23.2
101295,2011,B,B,2y all,45,,8,,17.8
101295,2011,M,B,2y all,24,,2,,8.3
101295,2011,F,B,2y all,21,,6,,28.6
101295,2011,B,H,2y all,15,,2,,13.3
101295,2011,M,H,2y all,7,,1,,14.3
101295,2011,F,H,2y all,8,,1,,12.5
101295,2011,B,Ai,2y all,9,,2,,22.2
101295,2011,M,Ai,2y all,3,,0,,0.0
101295,2011,F,Ai,2y all,6,,2,,33.3
101295,2011,B,A,2y all,3,,1,,33.3
101295,2011,M,A,2y all,1,,1,,100.0
101295,2011,F,A,2y all,2,,0,,0.0
101295,2012,B,X,2y all,1108,112,254,10.1,22.9
101295,2012,M,X,2y all,531,,112,,21.1
101295,2012,F,X,2y all,577,,142,,24.6
101295,2012,B,W,2y all,1021,,242,,23.7
101295,2012,M,W,2y all,486,,107,,22.0
101295,2012,F,W,2y all,535,,135,,25.2
101295,2012,B,B,2y all,43,,5,,11.6
101295,2012,M,B,2y all,18,,1,,5.6
101295,2012,F,B,2y all,25,,4,,16.0
101295,2012,B,H,2y all,15,,4,,26.7
101295,2012,M,H,2y all,9,,2,,22.2
101295,2012,F,H,2y all,6,,2,,33.3
101295,2012,B,Ai,2y all,11,,0,,0.0
